OxySoft export of:	C:\Artinis NIRS\NIRS Data\NIRS_002_FP_03_11_15_2021
Export date:	2022/06/13 09:23:13
Start of measurement:	2021-11-15 14:19:19.309

Datafile sample rate:	10.00	Hz
Datafile duration:	1696.400	s
Datafile total number of samples:	16964

Description:	

Optode-template:	PortaMon TSI
Optode distance (mm):	 37.50
Optode gradients (mm):	 2.50
DPF:	4.00

Device id:	1329
# Receivers:	1
# Light sources:	6
# ADC:	0

Light source wavelengths:
device	index	wavelength
1	1	759	nm
1	2	854	nm
1	3	759	nm
1	4	854	nm
1	5	761	nm
1	6	856	nm

Export sample rate:	10.00	Hz
Selected time span:	0	1696.400
Selected time span (sample numbers):	0	16964


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (Mov avg) (NIRS_002_FP_03_11_15_21)
3	Rx1-Tx1 HHb (Mov avg) (NIRS_002_FP_03_11_15_21)
4	Rx1-Tx2 O2Hb (Mov avg) (NIRS_002_FP_03_11_15_21)
5	Rx1-Tx2 HHb (Mov avg) (NIRS_002_FP_03_11_15_21)
6	Rx1-Tx3 O2Hb (Mov avg) (NIRS_002_FP_03_11_15_21)
7	Rx1-Tx3 HHb (Mov avg) (NIRS_002_FP_03_11_15_21)
8	Rx1-Tx1,Tx2,Tx3 TSI% (Mov avg) (NIRS_002_FP_03_11_15_21)
9	Rx1-Tx1,Tx2,Tx3 TSI Fit Factor (Mov avg) (NIRS_002_FP_03_11_15_21)
10	(Event)


1	2	3	4	5	6	7	8	9	10
  1671	-1.8388	-4.2803	-3.4527	-4.1245	-32.1517	-26.3765	71.8704	100.0000	
  1672	-1.8847	-4.3138	-3.4949	-4.1663	-32.1517	-26.3765	71.9380	100.0000	
  1673	-1.9247	-4.3500	-3.5297	-4.2056	-32.1517	-26.3765	71.9815	100.0000	
  1674	-1.9542	-4.3832	-3.5481	-4.2380	-32.1517	-26.3765	72.0202	100.0000	
  1675	-1.9742	-4.4129	-3.5644	-4.2654	-32.1517	-26.3765	72.0260	100.0000	
  1676	-1.9964	-4.4453	-3.5810	-4.2979	-32.1517	-26.3765	72.0530	100.0000	
  1677	-2.0175	-4.4821	-3.5909	-4.3320	-32.1517	-26.3765	72.0839	100.0000	
  1678	-2.0287	-4.5164	-3.5961	-4.3583	-32.1517	-26.3765	72.0648	100.0000	
  1679	-2.0428	-4.5462	-3.6060	-4.3816	-32.1517	-26.3765	72.0472	100.0000	
  1680	-2.0589	-4.5746	-3.6194	-4.4011	-32.1517	-26.3765	72.0081	100.0000	
  1681	-2.0775	-4.6021	-3.6297	-4.4210	-32.1517	-26.3765	71.9953	100.0000	
  1682	-2.1001	-4.6309	-3.6408	-4.4427	-32.1517	-26.3765	71.9952	100.0000	
  1683	-2.1187	-4.6584	-3.6287	-4.4662	-32.1517	-26.3765	72.0808	100.0000	
  1684	-2.1189	-4.6727	-3.5965	-4.4720	-32.1517	-26.3765	72.1408	100.0000	
  1685	-2.0999	-4.6720	-3.5372	-4.4638	-32.1517	-26.3765	72.2327	100.0000	
  1686	-2.0727	-4.6660	-3.4848	-4.4468	-32.1517	-26.3765	72.2499	100.0000	
  1687	-2.0415	-4.6588	-3.4286	-4.4286	-32.1517	-26.3765	72.2674	100.0000	
  1688	-2.0082	-4.6502	-3.3742	-4.4104	-32.1517	-26.3765	72.2800	100.0000	
  1689	-1.9826	-4.6478	-3.3352	-4.4033	-32.1517	-26.3765	72.2987	100.0000	
  1690	-1.9617	-4.6498	-3.3040	-4.4036	-32.1517	-26.3765	72.3275	100.0000	
  1691	-1.9449	-4.6531	-3.2845	-4.4055	-32.1517	-26.3765	72.3322	100.0000	
  1692	-1.9358	-4.6550	-3.2718	-4.4094	-32.1517	-26.3765	72.3592	100.0000	
  1693	-1.9264	-4.6515	-3.2600	-4.4066	-32.1517	-26.3765	72.3720	100.0000	
  1694	-1.9120	-4.6396	-3.2409	-4.3942	-32.1517	-26.3765	72.3829	100.0000	
  1695	-1.8918	-4.6188	-3.2117	-4.3753	-32.1517	-26.3765	72.4207	100.0000	
  1696	-1.8671	-4.5887	-3.1849	-4.3472	-32.1517	-26.3765	72.4330	100.0000	
  1697	-1.8431	-4.5577	-3.1629	-4.3161	-32.1517	-26.3765	72.4184	100.0000	
  1698	-1.8276	-4.5284	-3.1703	-4.2859	-32.1517	-26.3765	72.3279	100.0000	
  1699	-1.8442	-4.5210	-3.2077	-4.2859	-32.1517	-26.3765	72.2988	100.0000	
  1700	-1.8821	-4.5300	-3.2682	-4.3045	-32.1517	-26.3765	72.2797	100.0000	
  1701	-1.9329	-4.5487	-3.3471	-4.3325	-32.1517	-26.3765	72.2427	100.0000	
  1702	-1.9968	-4.5770	-3.4363	-4.3721	-32.1517	-26.3765	72.2270	100.0000	
  1703	-2.0710	-4.6147	-3.5379	-4.4220	-32.1517	-26.3765	72.2133	100.0000	
  1704	-2.1670	-4.6664	-3.6598	-4.4851	-32.1517	-26.3765	72.1999	100.0000	
  1705	-2.2700	-4.7251	-3.7787	-4.5498	-32.1517	-26.3765	72.1867	100.0000	
  1706	-2.3689	-4.7826	-3.8820	-4.6093	-32.1517	-26.3765	72.1872	100.0000	
  1707	-2.4444	-4.8301	-3.9550	-4.6529	-32.1517	-26.3765	72.1740	100.0000	
  1708	-2.4962	-4.8661	-3.9997	-4.6842	-32.1517	-26.3765	72.1711	100.0000	
  1709	-2.5358	-4.8943	-4.0372	-4.7072	-32.1517	-26.3765	72.1490	100.0000	
  1710	-2.5781	-4.9229	-4.0805	-4.7351	-32.1517	-26.3765	72.1442	100.0000	
  1711	-2.6307	-4.9594	-4.1396	-4.7721	-32.1517	-26.3765	72.1288	100.0000	
  1712	-2.6991	-4.9985	-4.2181	-4.8156	-32.1517	-26.3765	72.1243	100.0000	
  1713	-2.7754	-5.0388	-4.2845	-4.8621	-32.1517	-26.3765	72.1969	100.0000	
  1714	-2.8410	-5.0631	-4.3503	-4.8877	-32.1517	-26.3765	72.2001	100.0000	
  1715	-2.9163	-5.0860	-4.4307	-4.9120	-32.1517	-26.3765	72.1843	100.0000	
  1716	-3.0022	-5.1105	-4.5205	-4.9386	-32.1517	-26.3765	72.1757	100.0000	
  1717	-3.0942	-5.1377	-4.6215	-4.9676	-32.1517	-26.3765	72.1481	100.0000	
  1718	-3.1902	-5.1661	-4.7242	-4.9966	-32.1517	-26.3765	72.1190	100.0000	
  1719	-3.2598	-5.1815	-4.8003	-5.0096	-32.1517	-26.3765	72.0729	100.0000	
  1720	-3.3199	-5.1893	-4.8738	-5.0197	-32.1517	-26.3765	72.0315	100.0000	
  1721	-3.3929	-5.2055	-4.9664	-5.0421	-32.1517	-26.3765	71.9955	100.0000	
  1722	-3.4998	-5.2424	-5.0935	-5.0880	-32.1517	-26.3765	71.9772	100.0000	
  1723	-3.6240	-5.2942	-5.2304	-5.1463	-32.1517	-26.3765	71.9699	100.0000	
  1724	-3.7391	-5.3480	-5.3501	-5.2031	-32.1517	-26.3765	71.9710	100.0000	
  1725	-3.8307	-5.3917	-5.4383	-5.2444	-32.1517	-26.3765	71.9653	100.0000	
  1726	-3.8931	-5.4178	-5.4909	-5.2651	-32.1517	-26.3765	71.9612	100.0000	
  1727	-3.9301	-5.4353	-5.5191	-5.2761	-32.1517	-26.3765	71.9489	100.0000	
  1728	-3.9597	-5.4479	-5.5504	-5.2867	-32.1517	-26.3765	71.9286	100.0000	
  1729	-4.0003	-5.4703	-5.5971	-5.3096	-32.1517	-26.3765	71.9118	100.0000	
  1730	-4.0344	-5.4936	-5.6296	-5.3318	-32.1517	-26.3765	71.9122	100.0000	
  1731	-4.0474	-5.5046	-5.6404	-5.3388	-32.1517	-26.3765	71.8958	100.0000	
  1732	-4.0527	-5.5055	-5.6439	-5.3362	-32.1517	-26.3765	71.8794	100.0000	
  1733	-4.0511	-5.4992	-5.6360	-5.3263	-32.1517	-26.3765	71.8749	100.0000	
  1734	-4.0606	-5.4951	-5.6463	-5.3233	-32.1517	-26.3765	71.8758	100.0000	
  1735	-4.0798	-5.4985	-5.6636	-5.3273	-32.1517	-26.3765	71.8832	100.0000	
  1736	-4.0822	-5.4949	-5.6652	-5.3222	-32.1517	-26.3765	71.8749	100.0000	
  1737	-4.0738	-5.4842	-5.6609	-5.3122	-32.1517	-26.3765	71.8620	100.0000	
  1738	-4.0860	-5.4805	-5.6849	-5.3132	-32.1517	-26.3765	71.8481	100.0000	
  1739	-4.1309	-5.4979	-5.7401	-5.3356	-32.1517	-26.3765	71.8423	100.0000	
  1740	-4.1815	-5.5242	-5.7994	-5.3643	-32.1517	-26.3765	71.8281	100.0000	
  1741	-4.2298	-5.5541	-5.8514	-5.3955	-32.1517	-26.3765	71.8255	100.0000	
  1742	-4.2622	-5.5711	-5.8829	-5.4110	-32.1517	-26.3765	71.8188	100.0000	
  1743	-4.2839	-5.5839	-5.8982	-5.4209	-32.1517	-26.3765	71.8228	100.0000	
  1744	-4.2928	-5.5909	-5.9034	-5.4254	-32.1517	-26.3765	71.8206	100.0000	
  1745	-4.3057	-5.5979	-5.9185	-5.4328	-32.1517	-26.3765	71.8151	100.0000	
  1746	-4.3166	-5.6063	-5.9226	-5.4403	-32.1517	-26.3765	71.8338	100.0000	
  1747	-4.3206	-5.6076	-5.9226	-5.4403	-32.1517	-26.3765	71.8389	100.0000	
  1748	-4.3286	-5.6102	-5.9332	-5.4435	-32.1517	-26.3765	71.8334	100.0000	
  1749	-4.3347	-5.6128	-5.9375	-5.4439	-32.1517	-26.3765	71.8247	100.0000	
  1750	-4.3372	-5.6119	-5.9423	-5.4409	-32.1517	-26.3765	71.8030	100.0000	
  1751	-4.3438	-5.6123	-5.9508	-5.4404	-32.1517	-26.3765	71.7891	100.0000	
  1752	-4.3505	-5.6140	-5.9601	-5.4415	-32.1517	-26.3765	71.7757	100.0000	
  1753	-4.3612	-5.6183	-5.9713	-5.4561	-32.1517	-26.3765	71.8394	100.0000	
  1754	-4.3754	-5.6262	-5.9867	-5.4684	-32.1517	-26.3765	71.8642	100.0000	
  1755	-4.3815	-5.6289	-5.9893	-5.4701	-32.1517	-26.3765	71.8696	100.0000	
  1756	-4.3773	-5.6249	-5.9822	-5.4643	-32.1517	-26.3765	71.8673	100.0000	
  1757	-4.3759	-5.6240	-5.9797	-5.4627	-32.1517	-26.3765	71.8664	100.0000	
  1758	-4.3759	-5.6240	-5.9802	-5.4618	-32.1517	-26.3765	71.8592	100.0000	
  1759	-4.3812	-5.6248	-5.9870	-5.4626	-32.1517	-26.3765	71.8528	100.0000	
  1760	-4.3906	-5.6283	-5.9964	-5.4662	-32.1517	-26.3765	71.8533	100.0000	
  1761	-4.4081	-5.6371	-6.0183	-5.4744	-32.1517	-26.3765	71.8342	100.0000	
  1762	-4.4298	-5.6498	-6.0399	-5.4871	-32.1517	-26.3765	71.8351	100.0000	
  1763	-4.4503	-5.6643	-6.0597	-5.5011	-32.1517	-26.3765	71.8355	100.0000	
  1764	-4.4741	-5.6797	-6.0846	-5.5184	-32.1517	-26.3765	71.8451	100.0000	
  1765	-4.4920	-5.6951	-6.0990	-5.5337	-32.1517	-26.3765	71.8590	100.0000	
  1766	-4.4991	-5.7036	-6.1024	-5.5408	-32.1517	-26.3765	71.8646	100.0000	
  1767	-4.5168	-5.7150	-6.1148	-5.5632	-32.1517	-26.3765	71.9555	100.0000	
  1768	-4.5368	-5.7331	-6.1354	-5.5705	-32.1517	-26.3765	71.8863	100.0000	
  1769	-4.5425	-5.7406	-6.1350	-5.5738	-32.1517	-26.3765	71.8820	100.0000	
  1770	-4.5494	-5.7463	-6.1402	-5.5796	-32.1517	-26.3765	71.8887	100.0000	
  1771	-4.5657	-5.7569	-6.1599	-5.5911	-32.1517	-26.3765	71.8843	100.0000	
  1772	-4.5895	-5.7723	-6.1872	-5.6088	-32.1517	-26.3765	71.8878	100.0000	
  1773	-4.6173	-5.7890	-6.2239	-5.6289	-32.1517	-26.3765	71.8800	100.0000	
  1774	-4.6471	-5.8056	-6.2538	-5.6470	-32.1517	-26.3765	71.8890	100.0000	
  1775	-4.6627	-5.8144	-6.2707	-5.6531	-32.1517	-26.3765	71.8676	100.0000	
  1776	-4.6841	-5.8218	-6.2976	-5.6632	-32.1517	-26.3765	71.8646	100.0000	
  1777	-4.7098	-5.8358	-6.3305	-5.6808	-32.1517	-26.3765	71.8630	100.0000	
  1778	-4.7355	-5.8511	-6.3634	-5.6997	-32.1517	-26.3765	71.8614	100.0000	
  1779	-4.7562	-5.8683	-6.3884	-5.7183	-32.1517	-26.3765	71.8576	100.0000	
  1780	-4.7740	-5.8825	-6.4132	-5.7343	-32.1517	-26.3765	71.8477	100.0000	
  1781	-4.8135	-5.9079	-6.4580	-5.7668	-32.1517	-26.3765	71.8767	100.0000	
  1782	-4.8565	-5.9383	-6.5032	-5.7852	-32.1517	-26.3765	71.7940	100.0000	
  1783	-4.8663	-5.9498	-6.5011	-5.7910	-32.1517	-26.3765	71.8013	100.0000	
  1784	-4.8564	-5.9486	-6.4897	-5.7849	-32.1517	-26.3765	71.7767	100.0000	
  1785	-4.8445	-5.9460	-6.4809	-5.7804	-32.1517	-26.3765	71.7555	100.0000	
  1786	-4.8458	-5.9456	-6.4859	-5.7824	-32.1517	-26.3765	71.7582	100.0000	
  1787	-4.8539	-5.9495	-6.5022	-5.7893	-32.1517	-26.3765	71.7491	100.0000	
  1788	-4.8626	-5.9525	-6.5073	-5.7926	-32.1517	-26.3765	71.7624	100.0000	
  1789	-4.8577	-5.9481	-6.5007	-5.7848	-32.1517	-26.3765	71.7456	100.0000	
  1790	-4.8508	-5.9411	-6.4905	-5.7769	-32.1517	-26.3765	71.7507	100.0000	
  1791	-4.8446	-5.9371	-6.4829	-5.7733	-32.1517	-26.3765	71.7571	100.0000	
  1792	-4.8454	-5.9389	-6.4836	-5.7749	-32.1517	-26.3765	71.7571	100.0000	
  1793	-4.8450	-5.9438	-6.4820	-5.7787	-32.1517	-26.3765	71.7563	100.0000	
  1794	-4.8351	-5.9412	-6.4688	-5.7738	-32.1517	-26.3765	71.7536	100.0000	
  1795	-4.8411	-5.9438	-6.4682	-5.7843	-32.1517	-26.3765	71.8275	100.0000	
  1796	-4.8602	-5.9575	-6.4816	-5.7929	-32.1517	-26.3765	71.8163	100.0000	
  1797	-4.8612	-5.9633	-6.4701	-5.7951	-32.1517	-26.3765	71.8384	100.0000	
  1798	-4.8432	-5.9568	-6.4486	-5.7836	-32.1517	-26.3765	71.8198	100.0000	
  1799	-4.8257	-5.9494	-6.4273	-5.7759	-32.1517	-26.3765	71.8315	100.0000	
  1800	-4.8153	-5.9401	-6.4165	-5.7689	-32.1517	-26.3765	71.8459	100.0000	
  1801	-4.8084	-5.9330	-6.4143	-5.7627	-32.1517	-26.3765	71.8337	100.0000	
  1802	-4.8047	-5.9255	-6.4095	-5.7548	-32.1517	-26.3765	71.8328	100.0000	
  1803	-4.7929	-5.9140	-6.3959	-5.7412	-32.1517	-26.3765	71.8233	100.0000	
  1804	-4.7830	-5.9011	-6.3841	-5.7287	-32.1517	-26.3765	71.8293	100.0000	
  1805	-4.7813	-5.8949	-6.3838	-5.7237	-32.1517	-26.3765	71.8301	100.0000	
  1806	-4.7845	-5.8931	-6.3905	-5.7232	-32.1517	-26.3765	71.8250	100.0000	
  1807	-4.7778	-5.8913	-6.3799	-5.7200	-32.1517	-26.3765	71.8297	100.0000	
  1808	-4.7690	-5.8870	-6.3699	-5.7159	-32.1517	-26.3765	71.8362	100.0000	
  1809	-4.7913	-5.8988	-6.3862	-5.7337	-32.1517	-26.3765	71.8953	100.0000	
  1810	-4.8153	-5.9169	-6.4013	-5.7399	-32.1517	-26.3765	71.8507	100.0000	
  1811	-4.8028	-5.9152	-6.3737	-5.7293	-32.1517	-26.3765	71.8471	100.0000	
  1812	-4.7617	-5.8964	-6.3228	-5.7060	-32.1517	-26.3765	71.8532	100.0000	
  1813	-4.7265	-5.8763	-6.2867	-5.6863	-32.1517	-26.3765	71.8586	100.0000	
  1814	-4.7044	-5.8568	-6.2747	-5.6689	-32.1517	-26.3765	71.8342	100.0000	
  1815	-4.7027	-5.8493	-6.2818	-5.6651	-32.1517	-26.3765	71.8252	100.0000	
  1816	-4.7016	-5.8421	-6.2814	-5.6588	-32.1517	-26.3765	71.8256	100.0000	
  1817	-4.6977	-5.8305	-6.2790	-5.6488	-32.1517	-26.3765	71.8265	100.0000	
  1818	-4.7061	-5.8282	-6.2957	-5.6511	-32.1517	-26.3765	71.8250	100.0000	
  1819	-4.7210	-5.8379	-6.3192	-5.6663	-32.1517	-26.3765	71.8316	100.0000	
  1820	-4.7336	-5.8512	-6.3393	-5.6853	-32.1517	-26.3765	71.8451	100.0000	
  1821	-4.7485	-5.8711	-6.3585	-5.7098	-32.1517	-26.3765	71.8644	100.0000	
  1822	-4.7897	-5.9042	-6.4037	-5.7486	-32.1517	-26.3765	71.8925	100.0000	
  1823	-4.8251	-5.9386	-6.4231	-5.7781	-32.1517	-26.3765	71.9213	100.0000	
  1824	-4.8048	-5.9398	-6.3837	-5.7647	-32.1517	-26.3765	71.8982	100.0000	
  1825	-4.7572	-5.9206	-6.3248	-5.7411	-32.1517	-26.3765	71.9107	100.0000	
  1826	-4.7074	-5.8961	-6.2713	-5.7162	-32.1517	-26.3765	71.9210	100.0000	
  1827	-4.6780	-5.8759	-6.2531	-5.6984	-32.1517	-26.3765	71.8972	100.0000	
  1828	-4.6696	-5.8666	-6.2509	-5.6921	-32.1517	-26.3765	71.8935	100.0000	
  1829	-4.6571	-5.8547	-6.2367	-5.6793	-32.1517	-26.3765	71.8918	100.0000	
  1830	-4.6410	-5.8365	-6.2208	-5.6594	-32.1517	-26.3765	71.8759	100.0000	
  1831	-4.6305	-5.8246	-6.2141	-5.6491	-32.1517	-26.3765	71.8704	100.0000	
  1832	-4.6299	-5.8255	-6.2217	-5.6540	-32.1517	-26.3765	71.8684	100.0000	
  1833	-4.6337	-5.8344	-6.2292	-5.6660	-32.1517	-26.3765	71.8789	100.0000	
  1834	-4.6423	-5.8477	-6.2398	-5.6814	-32.1517	-26.3765	71.8885	100.0000	
  1835	-4.6747	-5.8750	-6.2691	-5.7112	-32.1517	-26.3765	71.9190	100.0000	
  1836	-4.7018	-5.9029	-6.2788	-5.7307	-32.1517	-26.3765	71.9309	100.0000	
  1837	-4.6715	-5.8987	-6.2202	-5.7133	-32.1517	-26.3765	71.9469	100.0000	
  1838	-4.6075	-5.8677	-6.1451	-5.6744	-32.1517	-26.3765	71.9358	100.0000	
  1839	-4.5663	-5.8462	-6.1083	-5.6531	-32.1517	-26.3765	71.9219	100.0000	
  1840	-4.5405	-5.8309	-6.0915	-5.6387	-32.1517	-26.3765	71.8967	100.0000	
  1841	-4.5320	-5.8202	-6.0954	-5.6315	-32.1517	-26.3765	71.8745	100.0000	
  1842	-4.5255	-5.8096	-6.0881	-5.6207	-32.1517	-26.3765	71.8736	100.0000	
  1843	-4.5121	-5.7932	-6.0774	-5.6054	-32.1517	-26.3765	71.8672	100.0000	
  1844	-4.5124	-5.7869	-6.0828	-5.6041	-32.1517	-26.3765	71.8785	100.0000	
  1845	-4.5142	-5.7945	-6.0890	-5.6153	-32.1517	-26.3765	71.8894	100.0000	
  1846	-4.5154	-5.8043	-6.0940	-5.6282	-32.1517	-26.3765	71.8998	100.0000	
  1847	-4.5281	-5.8203	-6.1086	-5.6472	-32.1517	-26.3765	71.9173	100.0000	
  1848	-4.5591	-5.8468	-6.1360	-5.6758	-32.1517	-26.3765	71.9473	100.0000	
  1849	-4.5850	-5.8751	-6.1508	-5.6986	-32.1517	-26.3765	71.9561	100.0000	
  1850	-4.5716	-5.8819	-6.1224	-5.6947	-32.1517	-26.3765	71.9443	100.0000	
  1851	-4.5282	-5.8667	-6.0748	-5.6773	-32.1517	-26.3765	71.9469	100.0000	
  1852	-4.5025	-5.8541	-6.0620	-5.6678	-32.1517	-26.3765	71.9247	100.0000	
  1853	-4.5065	-5.8540	-6.0821	-5.6759	-32.1517	-26.3765	71.9213	100.0000	
  1854	-4.5149	-5.8530	-6.1001	-5.6804	-32.1517	-26.3765	71.9209	100.0000	
  1855	-4.5158	-5.8459	-6.1059	-5.6757	-32.1517	-26.3765	71.9167	100.0000	
  1856	-4.5180	-5.8383	-6.1125	-5.6727	-32.1517	-26.3765	71.9276	100.0000	
  1857	-4.5228	-5.8413	-6.1247	-5.6818	-32.1517	-26.3765	71.9408	100.0000	
  1858	-4.5299	-5.8524	-6.1403	-5.6979	-32.1517	-26.3765	71.9471	100.0000	
  1859	-4.5455	-5.8715	-6.1637	-5.7215	-32.1517	-26.3765	71.9535	100.0000	
  1860	-4.5953	-5.9062	-6.2189	-5.7643	-32.1517	-26.3765	71.9910	100.0000	
  1861	-4.6551	-5.9552	-6.2732	-5.8127	-32.1517	-26.3765	72.0130	100.0000	
  1862	-4.6684	-5.9818	-6.2660	-5.8274	-32.1517	-26.3765	72.0143	100.0000	
  1863	-4.6319	-5.9737	-6.2148	-5.8099	-32.1517	-26.3765	72.0092	100.0000	
  1864	-4.5860	-5.9492	-6.1699	-5.7858	-32.1517	-26.3765	72.0078	100.0000	
  1865	-4.5499	-5.9259	-6.1349	-5.7631	-32.1517	-26.3765	72.0069	100.0000	
  1866	-4.5166	-5.8928	-6.1055	-5.7309	-32.1517	-26.3765	71.9929	100.0000	
  1867	-4.4979	-5.8653	-6.0942	-5.7055	-32.1517	-26.3765	71.9743	100.0000	
  1868	-4.4937	-5.8483	-6.0977	-5.6921	-32.1517	-26.3765	71.9642	100.0000	
  1869	-4.5068	-5.8491	-6.1226	-5.6985	-32.1517	-26.3765	71.9578	100.0000	
  1870	-4.5307	-5.8658	-6.1557	-5.7211	-32.1517	-26.3765	71.9655	100.0000	
  1871	-4.5658	-5.8949	-6.1954	-5.7613	-32.1517	-26.3765	72.0254	100.0000	
  1872	-4.6348	-5.9447	-6.2701	-5.8131	-32.1517	-26.3765	72.0250	100.0000	
  1873	-4.6873	-5.9915	-6.3078	-5.8495	-32.1517	-26.3765	72.0169	100.0000	
  1874	-4.6948	-6.0079	-6.2960	-5.8576	-32.1517	-26.3765	72.0340	100.0000	
  1875	-4.6535	-5.9954	-6.2338	-5.8306	-32.1517	-26.3765	72.0165	100.0000	
  1876	-4.5869	-5.9537	-6.1599	-5.7817	-32.1517	-26.3765	71.9927	100.0000	
  1877	-4.5414	-5.9153	-6.1204	-5.7453	-32.1517	-26.3765	71.9796	100.0000	
  1878	-4.5167	-5.8838	-6.1070	-5.7150	-32.1517	-26.3765	71.9407	100.0000	
  1879	-4.5081	-5.8589	-6.1038	-5.6924	-32.1517	-26.3765	71.9288	100.0000	
  1880	-4.5105	-5.8437	-6.1211	-5.6843	-32.1517	-26.3765	71.9165	100.0000	
  1881	-4.5407	-5.8568	-6.1701	-5.7051	-32.1517	-26.3765	71.9003	100.0000	
  1882	-4.5836	-5.8858	-6.2169	-5.7510	-32.1517	-26.3765	71.9989	100.0000	
  1883	-4.6438	-5.9298	-6.2816	-5.7988	-32.1517	-26.3765	72.0127	100.0000	
  1884	-4.7017	-5.9788	-6.3270	-5.8439	-32.1517	-26.3765	72.0375	100.0000	
  1885	-4.7208	-6.0041	-6.3266	-5.8581	-32.1517	-26.3765	72.0398	100.0000	
  1886	-4.7012	-6.0043	-6.2902	-5.8430	-32.1517	-26.3765	72.0026	100.0000	
  1887	-4.6437	-5.9736	-6.2256	-5.8061	-32.1517	-26.3765	71.9870	100.0000	
  1888	-4.6126	-5.9445	-6.2048	-5.7854	-32.1517	-26.3765	72.0006	100.0000	
  1889	-4.6031	-5.9280	-6.2070	-5.7712	-32.1517	-26.3765	71.9702	100.0000	
  1890	-4.6054	-5.9115	-6.2273	-5.7613	-32.1517	-26.3765	71.9448	100.0000	
  1891	-4.6243	-5.9095	-6.2633	-5.7689	-32.1517	-26.3765	71.9422	100.0000	
  1892	-4.6571	-5.9217	-6.3148	-5.7913	-32.1517	-26.3765	71.9415	100.0000	
  1893	-4.7040	-5.9506	-6.3733	-5.8375	-32.1517	-26.3765	72.0148	100.0000	
  1894	-4.7669	-5.9964	-6.4418	-5.8890	-32.1517	-26.3765	72.0374	100.0000	
  1895	-4.8299	-6.0449	-6.4953	-5.9357	-32.1517	-26.3765	72.0645	100.0000	
  1896	-4.8599	-6.0759	-6.5014	-5.9565	-32.1517	-26.3765	72.0875	100.0000	
  1897	-4.8464	-6.0800	-6.4736	-5.9409	-32.1517	-26.3765	72.0134	100.0000	
  1898	-4.8006	-6.0582	-6.4155	-5.9119	-32.1517	-26.3765	72.0101	100.0000	
  1899	-4.7461	-6.0230	-6.3650	-5.8744	-32.1517	-26.3765	71.9794	100.0000	
  1900	-4.7162	-5.9921	-6.3444	-5.8479	-32.1517	-26.3765	71.9694	100.0000	
  1901	-4.7036	-5.9672	-6.3407	-5.8249	-32.1517	-26.3765	71.9444	100.0000	
  1902	-4.7006	-5.9485	-6.3428	-5.8094	-32.1517	-26.3765	71.9402	100.0000	
  1903	-4.6987	-5.9382	-6.3492	-5.8027	-32.1517	-26.3765	71.9304	100.0000	
  1904	-4.7107	-5.9421	-6.3719	-5.8137	-32.1517	-26.3765	71.9386	100.0000	
  1905	-4.7428	-5.9654	-6.4099	-5.8467	-32.1517	-26.3765	71.9836	100.0000	
  1906	-4.7913	-6.0006	-6.4505	-5.8814	-32.1517	-26.3765	72.0113	100.0000	
  1907	-4.8232	-6.0302	-6.4545	-5.9081	-32.1517	-26.3765	72.0927	100.0000	
  1908	-4.8146	-6.0402	-6.4191	-5.8997	-32.1517	-26.3765	72.0713	100.0000	
  1909	-4.7555	-6.0149	-6.3397	-5.8617	-32.1517	-26.3765	72.0614	100.0000	
  1910	-4.6912	-5.9785	-6.2706	-5.8219	-32.1517	-26.3765	72.0548	100.0000	
  1911	-4.6373	-5.9424	-6.2239	-5.7869	-32.1517	-26.3765	72.0345	100.0000	
  1912	-4.6106	-5.9110	-6.2062	-5.7574	-32.1517	-26.3765	72.0091	100.0000	
  1913	-4.5928	-5.8866	-6.1908	-5.7341	-32.1517	-26.3765	72.0023	100.0000	
  1914	-4.5732	-5.8636	-6.1744	-5.7151	-32.1517	-26.3765	72.0114	100.0000	
  1915	-4.5656	-5.8574	-6.1737	-5.7134	-32.1517	-26.3765	72.0159	100.0000	
  1916	-4.5807	-5.8698	-6.1968	-5.7320	-32.1517	-26.3765	72.0301	100.0000	
  1917	-4.6187	-5.9033	-6.2320	-5.7680	-32.1517	-26.3765	72.0610	100.0000	
  1918	-4.6615	-5.9413	-6.2590	-5.8011	-32.1517	-26.3765	72.0904	100.0000	
  1919	-4.6691	-5.9604	-6.2399	-5.8093	-32.1517	-26.3765	72.1174	100.0000	
  1920	-4.6367	-5.9549	-6.1835	-5.7873	-32.1517	-26.3765	72.0979	100.0000	
  1921	-4.5788	-5.9278	-6.1210	-5.7554	-32.1517	-26.3765	72.0840	100.0000	
  1922	-4.5299	-5.8975	-6.0834	-5.7202	-32.1517	-26.3765	72.0134	100.0000	
  1923	-4.5007	-5.8684	-6.0670	-5.6916	-32.1517	-26.3765	71.9678	100.0000	
  1924	-4.4904	-5.8488	-6.0649	-5.6757	-32.1517	-26.3765	71.9579	100.0000	
  1925	-4.4795	-5.8302	-6.0627	-5.6599	-32.1517	-26.3765	71.9407	100.0000	
  1926	-4.4912	-5.8287	-6.0852	-5.6659	-32.1517	-26.3765	71.9487	100.0000	
  1927	-4.5200	-5.8499	-6.1272	-5.6943	-32.1517	-26.3765	71.9517	100.0000	
  1928	-4.5747	-5.8904	-6.1913	-5.7429	-32.1517	-26.3765	71.9767	100.0000	
  1929	-4.6392	-5.9411	-6.2437	-5.7912	-32.1517	-26.3765	72.0094	100.0000	
